class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,29012,,2566,2186,0,0,0,0,0,0,87610,1866712,1415414,96006,40,0,1852748,64100,0,0,0,0,2397058,1363650,1304728,905420,0,0,183182,0,16172,3188,0,0,0,0,0,4738,2046830,1401698,12516,0,8690,1380,1550,1836,69284,3383022,20,0,0,0,1425024,592272,234686,173308,123656,121920,238482,556288,146,0,3702790,0,2750,696,454,1852748,120716,445502,855762,465860,418600,389720,,,,,,21160,29012.8,3702790,3702790,3682644,25080,139078,118352,63340,3465782,1209600,131642,428,174,0,2643287.04,0.0,812297.28,0,730,0,0,0,110302,713660,2104492,494644,34386,7470,828,1642,1776,3702790,,11300,990,93914,342770,392300,1873276,734136,16634,460,2,4868,8758,1443092,341664,0,7214,584,0,2690640,4294,2096,0,0,0,0,0,0,0,0,101296,9318,2358,0,0,104556,20846,2248040,615876,0,0,0,0,0,1905.16,2308,836688,1270574,1113696,182568,44506,10542,3760,1670,1778,0,0,0
neg,49232,,112,104,0,0,0,0,0,0,750,188834,1958810,758072,34642,4976,1244726,944,0,0,0,0,2690730,2402406,430806,232018,0,0,0,0,230,86,0,0,0,0,0,82816,1292178,1548790,22300,0,2850,2074,3528,41136,1414002,1475260,7234,0,0,0,955930,853734,318478,202830,133880,92528,145408,243296,0,0,3122336,132,292,142,30,1244726,28720,249990,177086,123160,186860,,,,,,,113580,49231.5,3122336,3122336,3116094,18302,3182,65570,694020,2946084,1209600,64052,4,44,0,2676240.96,0.0,266905.92,0,0,0,0,0,30746,990618,1526246,379436,16760,2244,34,8,12,3122336,,3978,380,27830,179538,98776,1936544,689060,9890,88,0,172,256,1371044,67046,0,934,0,18,2697426,1560,464,0,0,0,0,0,0,0,0,17920,31098,5678,0,0,83828,11532,3987200,454362,0,0,0,0,1309240,698.52,942,283612,412398,372412,206110,589160,499954,250234,128308,193068,10828,0,0
neg,61024,,0,,0,0,0,0,0,0,108678,1295694,1741522,496550,4844,0,1738642,0,250,0,18,172,3409888,3073090,452614,263940,0,0,0,0,0,0,0,0,0,0,958,4066,2037042,1582016,23206,0,1952,350,964,4868,1940960,1644120,54072,2,0,0,968194,967682,468830,364020,290522,241466,307526,39048,0,0,3863392,0,14,334,0,1738642,43600,255258,196416,140700,132200,146780,,,,,,25380,61023.81,3863392,3863392,3866672,18235,577206,18716,224420,3647288,1209600,0,,,,3284607.36,0.0,358220.16,0,0,0,0,1638,322682,1384426,1427778,457954,42798,8820,1192,,0,3863392,,5104,690,11170,261402,199866,2513660,641266,14118,12,0,,,,,,,,,,2814,106,0,0,0,0,0,0,0,0,21940,0,0,0,0,0,0,0,0,0,0,0,0,2481610,1322.84,1678,388172,584054,368588,220326,525432,518236,422986,250472,357292,11730,0,0
neg,12,0,16,12,0,0,0,0,0,0,2,1258,3344,712,0,0,412,0,0,0,0,0,4934,4088,10910,412,0,0,0,0,0,44,0,0,0,0,0,0,0,0,5316,0,24,18,14,832,370,654,3404,0,0,0,3660,336,112,90,296,44,470,84,172,52,15854,0,12,14,0,412,82,9870,1028,,,,,,,,,10860,11.73,15854,15854,18184,27,82,1562,15800,5336,1209600,196,2,2,0,1226.88,27.84,2915.52,0,10,0,0,0,394,3616,1248,46,12,0,0,0,16,15854,0,1186,6,60,108,804,502,2354,228,68,0,18,96,1228,130,0,0,0,0,1322,18,40,0,0,0,184,0,0,0,0,104,0,0,0,0,40,22,4580,644,0,44,0,0,0,0.64,18,4166,764,104,46,76,52,60,48,0,0,0,0
neg,40138,,2130706432,184,0,0,0,0,0,0,204,76500,1852060,692932,30762,0,1207748,0,0,0,0,0,2262700,1877170,494224,336824,0,0,0,0,332,72,0,0,0,0,0,7006,752744,1878666,14042,0,1508,1066,1264,4480,40446,2602884,810,0,0,0,806836,733024,250552,201764,182476,159714,162710,155382,0,0,2757332,24,954,242,8,1207748,40650,202742,290164,187440,246420,,,,,,,56040,40138.4,2757332,2757332,2746764,16702,11234,30588,333380,2652458,1209600,87530,2,58,0,2175301.44,0.0,475536.0,4,718,0,0,0,6304,742402,1518804,365602,16084,3234,28,2,8,2757332,,3314,470,114564,195628,190118,1505386,633066,9796,116,0,252,210,2104932,71946,0,40994,0,10,2207442,2146,92,0,0,0,0,0,0,0,0,25596,35664,15868,0,0,62090,15746,6057600,783098,360098,764,0,0,1112280,826.36,908,495380,384094,273348,159886,329582,339028,245070,163390,251964,10716,0,0
neg,93816,,,,,,0,0,0,2420,930112,3350050,1273488,127440,2258,0,,,,,,,,3866580,,574916,,,,,,,0,0,0,0,0,0,0,530190,5155578,0,4094,222,518,1212,16810,5662908,4,0,0,0,1306440,2338368,1507076,262988,115954,59856,38616,37410,17428,1632,,,,,,,,373858,1022964,,,,,,,,,,93816.09,,,,27054,,,,,,,,,,4782486.72,0,899809.92,,,0,14,297416,2779796,2083154,478244,42806,4244,94,0,,,,,6082,1282,755502,208230,612020,4092316,10336,0,0,0,442,6048,4330346,1343434,0,10248,0,0,4393800,,,,,,,,,,,,,,,,,,,,,,,,,,,938074,835594,347832,156722,242588,423952,584680,2147754,8572,0,,
neg,28,,4,4,0,0,0,0,0,0,52,6150,1398,0,0,0,2912,0,0,0,0,0,9116,7122,2810,532,0,0,0,0,32,10,0,0,0,0,0,0,7600,0,0,0,52,20,32,46,618,6756,76,0,0,0,6368,1024,134,50,12,6,6,0,0,0,11936,0,8,4,0,2912,178,970,1826,,,,,,,,,2680,28.59,11936,11936,15048,15,0,1096,11820,7600,1209600,494,2,4,0,4559.04,0,3005.76,0,0,0,0,0,4588,2862,116,34,0,0,0,4,10,11936,,72,14,6,52,680,1038,4286,1412,38,2,8,94,5342,188,0,6,0,8,5480,48,28,0,0,0,0,0,0,0,0,122,16,2,0,0,160,58,980,98,0,0,0,0,0,30.34,32,3286,3614,606,30,26,22,16,0,0,0,0,0
neg,1742,,0,,0,0,0,0,0,0,150,49940,54224,0,0,0,48742,0,0,0,0,0,98514,92018,10678,4330,0,0,0,0,0,0,0,0,0,0,0,0,30220,5208,68886,0,1660,28,62,172,574,101656,162,0,0,0,34550,54492,10430,3150,994,254,386,58,0,0,109224,0,16,96,36,48742,1236,5610,5036,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,10420,1742.07,109224,109224,114146,368,2254,10762,108940,104314,1209600,0,,,,94990.08,0.0,7692.48,,,0,0,0,32724,66376,4182,780,250,2,0,,0,109224,,1618,14,3156,5522,6174,80336,6830,664,0,0,,,,,,,,,,122,46,0,0,0,0,0,0,0,0,542,754,102,0,0,2790,822,258340,28432,0,0,0,0,742070,,,9934,11490,8040,6070,31404,37376,0,0,0,0,0,0
neg,30,,58,54,0,0,0,0,0,0,78,3340,5708,0,0,0,3720,0,0,0,0,0,8248,4704,6650,1626,0,0,0,0,68,32,0,0,0,0,0,0,9126,0,0,0,76,14,14,10,552,8074,386,0,0,0,7838,846,218,76,50,40,44,14,0,0,14920,4,10,2,0,3720,246,2924,3704,,,,,,,,,6460,29.68,14920,14920,16964,19,0,1344,14700,9126,1209600,678,2,6,0,4641.6,0.0,4430.4,0,0,0,0,0,1648,6912,566,0,0,0,0,18,32,14920,,88,10,28,224,422,2414,4824,1056,60,0,92,188,5530,102,0,4,0,70,5552,62,56,0,0,0,0,0,0,0,0,190,0,0,0,0,186,66,200,24,0,0,0,0,0,42.2,44,4948,3374,584,76,74,20,26,16,8,0,0,0
neg,38998,,1118,1056,0,0,0,0,0,0,15388,1082842,1534046,179508,380,0,1240616,0,0,0,0,0,2528592,2157402,448292,283896,0,0,0,0,1526,522,0,0,0,0,0,36462,1720248,1045504,9950,0,2916,700,1022,18808,1783114,1005244,360,0,0,0,1218248,532456,254660,172598,143462,168610,302894,19236,0,0,2977828,0,222,2446,22,1240616,44306,222740,224526,184260,175320,,,,,,,80580,38998.87,2977828,2977828,2974164,12704,25092,49802,549340,2812164,1209600,114152,0,176,0,2404649.28,0.0,403776.0,0,0,0,0,2,107754,1226546,1158648,279738,28820,9574,1082,14,20,2977828,,5928,818,2796,200982,163064,2101440,333540,3596,0,0,1708,1156,2072866,66402,0,24548,0,28,2443482,3724,386,0,0,0,0,0,0,0,0,22714,46082,7218,0,0,113824,23690,745760,116468,0,0,0,0,964690,1945.74,1894,436746,554690,512590,254916,414480,226386,144340,99112,168146,758,0,0
neg,30200,,2130706440,13054,0,0,0,0,0,0,4768,1816954,6980426,2154370,24116,0,4553276,0,0,0,0,0,9866088,8645956,1423574,1147506,0,0,261950,0,100402,26808,0,0,0,0,0,4104,1167202,9808264,1064,0,4720,1990,3628,189252,7779738,2999636,1670,0,0,0,7406572,1793224,556872,418540,327544,234202,186536,57144,0,0,11290038,150,212,1410,92,4553276,137970,412694,1009858,149820,148540,142440,150220,163060,147980,146020,147860,60740,30200.06,11290038,11290038,11324978,32719,5400,36546,393660,10980634,1209600,410392,8,848,0,6337253.76,253736.64,4379630.4,0,0,0,0,0,25026,983292,5069034,4429476,459644,13914,248,3178,3598,11290038,,8240,1042,1419736,2912144,630248,2689500,3208754,110398,570,2,19992,117948,594200,77034,0,280830,0,26,6808406,30188,764,0,0,5600,257322,0,0,0,0,63184,540,386,0,0,113578,19470,106357700,11313172,15800,207360,0,0,29200280,2216.94,2344,4866382,5934044,153458,12136,11810,1972,632,94,106,0,0,0
neg,52632,,,,,,0,0,0,0,732884,3992904,2303616,196356,3768,0,2562240,0,0,,9738,22742,4426408,2987852,2927146,1431672,,0,0,0,,,0,0,0,0,0,0,0,462270,6767258,0,4794,1860,3276,6428,2415096,4798072,2,0,0,0,3654180,2084240,667416,267472,144138,109016,152582,148714,1770,0,7363632,,,,,2562240,147498,489546,2436122,463560,478140,480020,489100,489160,474440,0,0,41020,52632.02,7363632,7363632,,22705,,,98720,,1209600,,,,,4318351.68,1404077.76,1505382.72,,,0,0,64578,1928942,3530492,1575364,117500,10010,2632,10,,,7363632,,5186,596,1283684,1285710,420192,3264202,906392,63474,92,0,2658,1904,3677050,882230,206,22852,0,0,4049690,,,,,,,,,,,87178,,,,,,,,,,,,,,,,3049946,1969060,652414,197680,316622,620370,334472,87450,1514,0,,
pos,684052,,,,,,12,145610,1055152,6853216,14653558,16476952,5935658,645844,31064,580,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2196,15054512,30740938,0,179880,76748,91022,156232,21058814,24234936,14,0,0,0,6705122,11350128,8405394,5193490,3869622,2785484,2106318,2002582,1255488,2124018,,,,,,,,,,,,,,,,,,,684052.32,,,53684264,268969,,,,45797646,,,,,,38373993.6,0.0,7395589.44,,,66558,1349466,6220520,12964972,14736754,8698102,1508976,213746,37780,772,,,,,55204,12326,5573424,2207132,9960858,26249398,1702870,36434,0,0,4410,18006,34633036,3348864,0,1399202,0,0,35249124,,,,,,,,,,,,,,,,,,,,,,,,,,,7682246,7067780,4228614,2538354,7151112,8108758,7316446,1649590,54746,0,,
neg,1054,,44,34,0,0,0,0,0,0,94,1972,65714,884,0,0,32208,0,0,0,0,0,65306,59110,12670,3670,0,0,0,0,30,26,0,0,0,0,0,0,59612,9052,0,0,132,24,46,78,22620,45762,2,0,0,0,40498,22158,5196,642,86,48,20,16,0,0,77978,0,6,42,0,32208,750,5594,6954,,,,,,,,,12420,1053.23,77978,77978,80554,191,0,7618,77700,68664,1209600,1524,0,12,0,60607.68,0.0,7982.4,0,0,0,0,0,12,50214,17818,442,154,24,0,0,4,77978,,142,26,30,4914,1820,12174,48372,1170,16,0,50,96,57504,2488,38,2,0,0,61422,94,24,0,0,0,0,0,0,0,0,420,388,124,0,0,3108,540,21980,2198,0,0,0,0,53230,103.58,62,8864,9050,3812,5046,32224,9616,52,0,0,0,0,0
neg,32162,,308,288,0,0,0,0,0,0,120,55112,1197592,773068,64816,1294,829570,0,0,0,0,0,1784234,1475540,445792,282658,0,0,0,0,864,98,0,0,0,0,0,31816,890886,1102210,67090,0,2644,2792,8562,42732,1782058,253208,6,0,0,0,593260,448588,306440,298432,226816,133952,72352,12048,114,0,2230216,44,8,58,16,829570,25702,230352,211222,255400,,,,,,,,187080,32162.79,2230216,2230216,2232304,13472,2092,100044,1017580,2092002,1209600,62408,2,76,0,1805362.56,0.0,284557.44,0,0,0,0,0,6350,347772,1286528,434800,13762,2698,92,0,4,2230216,,2900,242,27322,187818,86354,1525416,256658,5222,70,0,428,310,899720,780,0,3002,0,6,1823046,1138,98,0,0,0,0,0,0,0,0,14942,36766,6452,0,0,62750,11458,4655440,539580,0,0,0,0,2162790,513.28,538,301764,327202,255222,144790,323430,296584,235946,125082,81982,0,0,0
neg,360,,2130706512,66,0,0,0,0,0,0,134,966,23646,3734,186,0,12040,0,0,0,0,0,25146,19788,17298,2682,0,0,0,0,80,118,0,0,0,0,0,0,25828,1238,1600,0,2138,54,90,408,18418,7558,0,0,0,0,14104,8452,3568,1454,584,356,140,8,0,0,42476,0,40,0,0,12040,454,11772,5508,,,,,,,,,17100,360.92,42476,42476,45064,117,66,4038,42200,28666,1209600,1108,2,8,0,20664.0,0.0,6048.96,0,20,0,0,0,822,6862,19520,1342,120,0,0,12,72,42476,,1814,26,926,1194,1486,3734,18062,1314,110,0,148,258,21172,12406,0,54,0,10,21470,120,62,0,0,0,0,0,0,0,0,364,0,0,0,0,416,120,58040,5820,0,0,0,0,0,476.84,88,8680,5346,1292,398,310,176,12348,82,32,2,0,0
neg,6,0,20,10,2,2,0,0,0,242,2862,1496,1462,0,0,0,1924,0,114,0,1116,2458,14310,13380,5778,268,0,0,0,0,40,14,0,0,0,0,0,0,0,0,6062,0,1126,2,6,4,16,2094,2116,698,0,0,4396,452,146,348,86,504,36,80,14,0,21228,0,4,0,0,1924,106,3728,2000,,,,,,,,,5660,6.41,21228,21228,21888,29,80,2028,21060,6096,1209600,310,0,6,0,1868.16,0,3152.64,0,8,0,0,2988,260,1682,946,124,62,0,0,2,14,21228,0,1116,0,12,4,312,764,2802,980,72,0,14,14,1306,134,0,0,0,0,2252,42,48,0,0,0,0,0,0,0,0,162,0,0,84,130,52,28,2900,320,2,14,0,0,0,83.92,36,4340,1452,86,18,60,106,0,0,0,0,0,0
pos,1271192,,0,,0,0,0,0,0,21716,2359888,25409766,43259684,8763134,84118,0,37624592,898,0,0,42932,70976,70507382,62129336,15040868,7225012,0,0,0,0,0,0,0,0,0,0,0,2597202,40234690,25024478,12041932,0,159290,184922,309080,681092,34388332,44173312,2258,12,4,0,28970872,13201358,8316132,6492178,5232706,5130608,6602504,5129376,793896,28670,85601698,950,1228,1704,3382,37624592,945158,9403258,5547572,382880,290660,314300,205440,167640,153100,138060,201060,229580,1271192.29,85601698,85601698,84753036,547811,5575726,858,777220,79898318,1209600,0,,,,73795256.64,0.0,6019797.12,0,0,0,0,464104,11108300,36203538,27507742,4079420,451326,82224,1646,,0,85601698,,59540,10976,4509492,3143046,13530712,56603874,2023406,17252,2,0,,,,,,,,,,42500,3406,0,0,0,0,0,0,0,0,552548,1358378,260006,0,0,2473468,399812,188678280,24200646,0,0,0,0,1031945600,20681.48,27438,6431398,14729160,12849178,6944588,14679536,10513820,6563994,3242198,3743068,201362,0,0
pos,1231888,,27502,21250,0,0,50066,1150462,6531796,20820792,31474054,23047138,6855272,1990066,423026,12558,37993190,97008,0,0,6139358,8874140,65129948,58128560,21858644,12022934,2,0,218,0,91268,50544,0,0,0,0,0,0,2889140,76126338,13339752,0,242784,141118,282282,755176,36159926,54773928,16,0,0,0,30188582,23839846,11587584,7380324,4559732,3247230,2971308,4061320,2816914,1702390,93126966,53310,57494,50772,146,37993190,1671204,5358690,16487516,357360,329620,297260,279980,263380,258400,272000,288400,474520,1231888.59,93126966,93126966,93215310,623526,134622,90916,1165260,92355230,1209600,1731040,2,786,0,63850227.84,15134767.68,13327529.28,9354,11648,1780794,11331434,25621828,31413446,16650128,5164186,359590,32404,1420,0,17392,20052,93126966,,15380,3996,13001844,9160132,37209712,32943644,20522,0,0,0,42080,120550,59958266,16432170,1078,233802,0,0,61854798,64382,17460,0,0,53900,15168980,0,0,0,0,963674,648616,137654,0,0,2289196,429312,3824720,982474,0,0,0,0,1111888880,7087.5,8610,28745646,7892578,7084068,3891574,9954430,15523488,11239548,7680766,343094,38,0,0
neg,39356,,210,190,0,0,0,0,0,0,3330,348234,1820234,948298,37566,502,1538780,0,0,0,0,0,2922000,2572120,669424,274934,0,0,0,0,488,120,0,0,0,0,0,96796,1381608,1485488,194272,0,3724,4860,6328,286612,2167444,684442,4752,2,0,0,1362720,637606,353464,270718,217574,229806,86276,0,0,0,3592350,0,512,252,24,1538780,33168,422504,245528,216360,270020,,,,,,,175260,39355.83,3592350,3592350,3589946,16844,17686,111196,1164520,3158164,1209600,117276,2,68,0,2695139.52,0.0,459729.6,0,0,0,0,0,26690,532018,1432102,1023906,128394,12546,2508,84,92,3592350,,6146,666,62482,266102,125160,1779726,874692,42666,524,0,376,438,2493184,162344,0,35760,0,24,2735432,3522,484,0,0,0,0,0,0,0,0,17852,32220,6000,0,0,98340,14078,423600,111014,0,0,0,0,966670,1423.74,1808,502360,773796,654496,296808,438004,302232,135338,47900,7224,6,0,0
neg,39276,,144,170,0,0,0,0,0,0,9540,399782,1613270,730140,69766,5926,1244706,112290,0,0,1488,3296,2354478,1920984,643156,342858,0,0,5420,0,1840,300,0,0,0,0,0,105420,1343556,1326012,53436,0,5424,18390,12632,45964,1651792,1091702,2428,82,4,6,1175754,665006,261848,186956,143922,120954,165622,108308,54,0,2999866,36,124,106,22,1244706,33266,232886,400290,225260,311060,,,,,,,95980,39275.21,2999866,2999866,2948944,15641,94,51262,571060,2828424,1209600,79254,8,82,0,2351550.72,0.0,474364.8,0,0,0,0,1238,93098,886390,1300972,505148,37052,4414,112,8,14,2999866,,5268,704,19918,218684,119110,1530248,914770,19468,254,0,256,806,2339624,54900,0,3096,0,86,2382336,2138,126,0,0,0,0,0,0,0,0,22300,31002,5768,0,0,100422,13974,118100,16792,0,0,0,0,251090,1418.38,1578,498682,568550,362964,178756,352710,367436,226432,142264,130586,44,0,0
neg,34728,,2130706432,,0,0,0,0,0,11380,516466,2421920,672434,40042,0,0,1569124,0,0,0,4662,7464,3277078,2797958,532588,393448,0,0,0,0,30470,2366,0,0,0,0,0,761746,2880136,3866,16494,0,4498,360,634,5162,2540234,1090962,20392,0,0,0,1018004,1109762,318038,244558,224196,320790,425522,1372,0,0,3815694,0,20,944,0,1569124,42264,239842,290836,167720,161560,170940,,,,,,20500,34728.86,3815694,3815694,3847540,22611,820146,12076,174060,3662242,1209600,0,,,,2988909.12,0,667478.4,0,0,0,26,21428,329278,1299072,1609640,360036,35414,7032,316,,78,3815694,,9860,1250,264796,388930,129656,1205092,1570088,89258,3304,8,,,,,,,,,,5166,882,0,0,0,0,0,0,0,0,27602,32062,8208,0,0,78732,10654,25832400,6370664,0,0,0,0,5347500,2114.78,2662,688858,1620476,403772,194864,371250,224030,114554,33546,10892,0,0,0
neg,12,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,3044,0,0,0,1180,2390,11054,9646,9718,696,0,0,0,0,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,6,0,0,3044,152,6604,3064,,,,,,,,,9480,11.08,22000,22000,200,0,20,2058,21740,0,1209600,362,2,8,0,2424.96,10.56,5379.84,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22000,0,0,0,0,0,0,0,0,0,0,0,18,74,2530,90,0,6,0,0,2698,48,52,0,0,0,116,0,0,0,0,186,0,0,0,0,124,20,7100,708,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,29938,,4294,3938,0,0,0,0,0,0,482,169258,2502898,2204654,423916,22556,1990512,0,0,0,0,0,4384334,3707394,1017338,641956,0,0,2286,0,18300,2378,0,0,0,0,0,0,87662,31926,5204176,0,1268,406,690,54740,3512502,1754090,68,0,0,0,3073740,1167446,359540,208462,141550,97486,97934,177526,80,0,5401822,482,1704,824,26,1990512,70660,237862,778546,222140,237300,241460,207460,,,,,105240,29937.77,5401822,5401822,5408310,19050,3876,53800,559280,5323764,1209600,188728,30,202,0,2908066.56,207844.8,2205593.28,0,0,0,0,0,91998,678804,2956228,1545538,49198,1974,24,0,4,5401822,,3334,410,287906,2014970,341872,1674758,972898,27462,154,0,4920,7248,2851030,343184,0,52,0,26,3104576,4532,1886,0,0,22030,224504,0,0,0,0,30936,13758,3246,0,0,113482,28518,762300,110974,5227174,640,0,0,283090,697.08,906,2510556,1744254,289172,105976,254506,321292,79648,15338,3022,0,0,0
neg,276,,202,68,0,0,0,0,0,0,24690,13338,3408,0,0,0,19814,0,168,0,800,1182,104406,99666,22178,1658,0,0,0,0,56,86,0,0,0,0,0,0,0,0,41436,0,1620,84,148,1262,15680,22642,0,0,0,0,24494,10338,3916,702,544,240,222,614,184,182,127420,8,24,78,0,19814,618,17790,4292,,,,,,,,,21780,276.68,127420,127420,134452,116,292,12534,126960,41436,1209600,1244,0,8,0,20910.72,0.0,19116.48,,,0,0,3900,27090,8202,1808,414,22,0,0,0,6,127420,,1454,46,1562,4638,6664,16034,10300,736,2,0,134,170,19770,6242,0,36,0,0,21562,102,214,0,0,0,0,0,0,0,0,462,0,0,11986,7894,428,140,3900,1004,107458,316,0,0,0,,,20898,9568,2268,580,1208,2536,3490,888,0,0,0,0
pos,260878,,2512,2298,0,0,0,4836,203622,2048266,7213678,7248460,2976286,522398,13274,0,,,,,,,,,,,14,,,,2634,418,0,0,0,0,0,0,26874,4242130,15961342,474,16400,22928,121654,234844,1820414,18014578,2,0,0,0,6707632,4473292,2542258,2251176,1547174,883350,511416,477622,550066,286834,,5682,10314,3272,8,,,,,,,,,,,,,,260878.14,,,20495414,133645,184,,,20230820,,575082,142,1072,0,14088523.2,3301236.48,2825976.96,1448,3664,7826,464240,3444786,8264248,5968538,1997046,77414,6080,642,0,40,44,,,6238,1102,4586804,1549860,6328434,7738206,20176,0,0,0,5304,570,13852952,6114218,0,1842,0,0,14729556,29176,364,2401170,4206680,0,0,0,0,0,0,,39076,9314,0,0,554814,79470,31200,4584,0,0,0,0,4984760,2151.82,2614,6374728,2870192,1065668,372200,819702,1430134,3844914,3442072,11210,0,0,0
neg,245330,,2170,492,0,0,0,0,0,0,367026,6047146,7647894,1088464,77242,9676,7522658,0,0,0,0,0,12873372,10884834,2924192,1675444,0,0,0,0,990,300,0,0,0,0,0,466430,14076254,613944,80820,0,8906,2718,5288,275424,8186168,6758582,362,0,0,0,5865088,3527222,1445964,1107744,890074,750810,689852,947482,13212,0,15800866,4200,11554,11656,50,7522658,238816,1173926,1730370,306960,261140,241320,242500,220000,230820,217240,205300,15380,245330.18,15800866,15800866,15782902,90434,8662,104104,40740,15237448,1209600,406414,0,776,0,13023014.4,0.0,2202154.56,0,0,0,0,23380,2115366,7308592,4851418,825858,96006,16268,560,2,6,15800866,,26042,3012,170238,1681054,798482,6324306,6185022,49080,212,0,5948,724,12853614,1963594,64,1720,0,0,13200026,14004,720,0,0,0,0,0,0,0,0,132398,198942,49014,0,0,356688,65634,338140,73596,0,0,0,0,46371530,6029.6,6832,2369412,2710830,1145284,538810,1134696,1114910,1825990,2292714,2074666,30136,0,0
pos,1376750,,,,,,0,0,0,5774,1133814,17808716,47047146,17498314,533240,4206,31814602,30844,860,,16094,33584,71316140,64728152,14321188,6326092,,0,14886,0,,,0,0,0,0,189398,11292954,44150284,25263942,3134632,0,237476,288126,510888,3810186,60895510,18266024,22996,4,0,0,22569770,19350554,8001160,6016866,4782744,4490270,6251712,9182258,2933726,452150,85662176,,,,,31814602,949224,7775306,6513984,339400,291100,297260,216580,165640,228060,304840,159940,230680,1376750.2,85662176,85662176,85695812,633930,,,838340,84031210,1209600,,,,,76623541.44,0.0,7374160.32,0,0,0,0,77794,4485344,26080940,38510344,13098202,1473388,266776,38422,,,85662176,,67100,13760,3820706,4323358,29926418,44435612,1437830,6426,0,0,,,,,,,,,,,,,,,,,,,,467902,,,,,,,,,,,,,,20182.7,30366,7753180,14628512,10952850,5785594,13448598,12416900,8353726,4358598,5992048,341204,,
neg,2026,0,6,6,0,0,0,0,0,16,59986,80144,10472,0,0,0,68766,0,0,0,1336,2554,163664,153636,21378,5062,0,0,0,0,6,6,0,0,0,0,0,0,0,99486,51132,0,1912,328,246,158,362,143502,3258,852,0,0,65554,35602,23540,11772,9008,4764,376,2,0,0,186482,118,114,250,0,68766,1472,12400,8896,,,,,,,,,20520,2025.44,186482,186482,184982,526,34,18288,185600,150886,1209600,4556,0,18,0,114168.96,0.0,35306.88,22,82,0,0,6380,32194,42358,67084,2462,140,0,0,6,54,186482,0,1692,94,76,11646,6406,60884,67558,2262,0,0,8,20,114708,48666,0,2,0,0,117134,292,244,0,0,0,0,0,0,0,0,1008,34,18,0,0,4836,760,540,56,0,0,0,0,0,350.64,208,37368,25046,12048,5058,11382,27564,23728,8292,132,0,0,0
neg,18,,12,12,0,0,0,0,0,0,4334,1846,3014,0,0,0,1892,0,0,0,774,1970,4450,2674,7714,950,0,0,0,0,12,42,0,0,0,0,0,0,0,1310,7884,0,90,16,16,42,3248,5782,0,0,0,0,6564,1398,230,150,42,26,566,218,0,0,12956,2,2,0,4,1892,160,4712,2978,,,,,,,,,7480,17.59,12956,12956,16534,37,0,1190,12700,9194,1209600,314,4,2,0,3240.0,0.0,2878.08,0,10,0,0,2812,2806,1306,1644,626,0,0,0,0,4,12956,,3116,10,32,32,14,450,4358,1166,16,0,14,70,3772,104,0,0,0,0,3774,68,46,0,0,0,0,0,0,0,0,208,0,0,438,96,90,22,2600,264,0,6,0,0,0,65.94,54,6156,2608,266,42,96,14,8,4,0,0,0,0
